"","StockKeyLabel","AssessmentYear","AssessmentKey","Purpose","Ecoregion","AdviceCategory","AssessmentKey1","lineNumber","lineDescription","fishingPressure","stockSize","stockSizeStatus","fishingPressureStatus","year","status","statusicon","type"
"886","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"887","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"888","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"889","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"890","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"891","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"892","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2016,8,"http://sg.ices.dk/download/icons/8.png","Stock Size"
"893","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2017,8,"http://sg.ices.dk/download/icons/8.png","Stock Size"
"894","ele.2737.nea",2018,10209,"Advice","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","10209","4","Qualitative evaluation","-","-","Highly impaired recruitment","Unknown",2018,8,"http://sg.ices.dk/download/icons/8.png","Stock Size"
"895","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"896","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2017,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"897","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2018,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"898","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"899","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"900","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","1","Maximum sustainable yield","F<sub>MSY</sub>proxy","MSY B<sub>trigger</sub>","Undefined","Below",2018,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"901","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"902","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2017,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"903","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2018,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"904","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"905","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"906","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2018,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"907","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"908","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"909","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"910","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"911","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"912","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"913","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"914","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"915","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"916","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2016,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"917","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2017,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"918","fle.27.2223",2019,10399,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10399","4","Qualitative evaluation","-","-","Decreasing","Not applicable",2018,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"919","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"920","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2017,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"921","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2018,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"922","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"923","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"924","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","1","Maximum sustainable yield","F<sub>MSY</sub> proxy","MSY B<sub>trigger</sub>","Undefined","Below",2018,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"925","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"926","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2017,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"927","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2018,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"928","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"929","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"930","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Undefined","Below possible reference points",2018,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"931","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"932","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"933","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"934","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"935","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"936","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2018,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"937","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"938","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2017,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"939","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2018,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"940","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2016,7,"http://sg.ices.dk/download/icons/7.png","Stock Size"
"941","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2017,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"942","fle.27.2425",2019,10395,"Advice","Baltic Sea Ecoregion","PA/Stock status only","10395","4","Qualitative evaluation","-","-","Decreasing","-",2018,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"943","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"944","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"945","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"946","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"947","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"948","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","1","Maximum Sustainable Yield","F<sub>MSY</sub>","MSY B<sub>Trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"949","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"950","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"951","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"952","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"953","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"954","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"955","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"956","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"957","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"958","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"959","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"960","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","3","Management plan","F<sub>MGT</sub>","SSB<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"961","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2014,9,"http://sg.ices.dk/download/icons/9.png","Fishing pressure"
"962","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2015,8,"http://sg.ices.dk/download/icons/8.png","Fishing pressure"
"963","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2016,7,"http://sg.ices.dk/download/icons/7.png","Fishing pressure"
"964","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2014,9,"http://sg.ices.dk/download/icons/9.png","Stock Size"
"965","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2015,8,"http://sg.ices.dk/download/icons/8.png","Stock Size"
"966","fle.27.2628",2017,8414,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8414","4","Qualitative evaluation","-","-","Stable","Increasing",2016,8,"http://sg.ices.dk/download/icons/8.png","Stock Size"
"967","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2014,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"968","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2015,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"969","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"970","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"971","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"972","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","1","Maximum Sustainable Yield","F<sub>MSY proxy</sub>","MSY B<sub>Trigger proxy</sub>","Undefined","Below",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"973","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2014,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"974","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2015,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"975","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"976","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"977","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"978","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","2","Precautionary Approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Below possible reference points",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"979","fle.27.2729-32",2017,8406,"Advice","Baltic Sea Ecoregion","PA/Stock status only","8406","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
