type_var,YEAR,typeTotal
other,1959,35.881
other,1960,48.723
other,1961,58.09
other,1962,68.963
other,1963,54.613
other,1964,64.308
other,1965,61.784
other,1966,60.524
other,1967,67.808
other,1968,65.853
other,1969,58.289
other,1970,66.729
other,1971,71.115
other,1972,67.969
other,1973,81.394
other,1974,84.978
other,1975,82.823
other,1976,67.712
other,1977,62.806
other,1978,78.958
other,1979,83.348
other,1980,58.063
other,1981,50.024
other,1982,58.361
other,1983,44.075
other,1984,49.485
other,1985,49.265
other,1986,54.298
other,1987,58.189
other,1988,61.053
other,1989,56.06
other,1990,52.13
other,1991,45.437
other,1992,53.699
other,1993,55.13
other,1994,54.949
other,1995,60.229
other,1996,62.933
other,1997,59.512
other,1998,59.935
other,1999,62.342
other,2000,62.868
other,2001,75.042
other,2002,76.672
other,2003,63.257
other,2004,61.867
other,2005,55.745
other,2006,30.80266
other,2007,31.69455
other,2008,25.84686
other,2009,27.77875
other,2010,24.22049
other,2011,27.7846
other,2012,30.84353
other,2013,33.87004
other,2014,35.01863
other,2015,35.69671
other,2016,37.38924
other,2017,30.58362
other,2018,11.170947692
